@relation emodb

@attribute energy numeric
@attribute power numeric
@attribute eia numeric
@attribute pia numeric
@attribute intensity numeric
@attribute pitchMin numeric
@attribute pitchMax numeric
@attribute pitchMean numeric
@attribute pitchStdev numeric
@attribute pitchAcMin numeric
@attribute pitchAcMax numeric
@attribute pitchAcQuantile numeric
@attribute pitchAcMean numeric
@attribute pitchAcStdev numeric
@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcMin numeric
@attribute pitchCcMax numeric
@attribute pitchCcQuantile numeric
@attribute pitchCcMean numeric
@attribute pitchCcStdev numeric
@attribute pitchCcMeanAbsoluteSlope numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiMin numeric
@attribute pitchSpiMax numeric
@attribute pitchSpiQuantile numeric
@attribute pitchSpiMean numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiMeanAbsoluteSlope numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsMax numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsMeanAbsoluteSlope numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccNumberOfPts numeric
@attribute ppccLowIndex numeric
@attribute ppccHighIndex numeric
@attribute ppccNearestIndex numeric
@attribute ppccNumberOfPeriods numeric
@attribute ppccMeanPeriod numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterLocal numeric
@attribute ppccJitterLocalAbs numeric
@attribute ppccJitterRap numeric
@attribute ppccJitterPpq5 numeric
@attribute ppccJitterDdp numeric
@attribute pppNumberOfPts numeric
@attribute pppLowIndex numeric
@attribute pppHighIndex numeric
@attribute pppNearestIndex numeric
@attribute pppNumberOfPeriods numeric
@attribute pppMeanPeriod numeric
@attribute pppStdevPeriod numeric
@attribute pppJitterLocal numeric
@attribute pppJitterLocalAbs numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute pppJitterDdp numeric
@attribute harmCcMin numeric
@attribute harmCcMax numeric
@attribute harmCcMean numeric
@attribute harmCcStdev numeric
@attribute harmAcMin numeric
@attribute harmAcMax numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneSum numeric
@attribute harmGneMean numeric
@attribute harmGneStdev numeric
@attribute valueAtFreq numeric
@attribute valueInBin numeric
@attribute ltasMin numeric
@attribute freqOfMinimum numeric
@attribute ltasMax numeric
@attribute freqOfMaximum numeric
@attribute ltasMean numeric
@attribute ltasSlope numeric
@attribute localPeakHeight numeric
@attribute ltasStdev numeric
@attribute pcValueAtFreq numeric
@attribute pcValueInBin numeric
@attribute pcLtasMin numeric
@attribute pcFreqOfMinimum numeric
@attribute pcLtasMax numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasMean numeric
@attribute pcLtasSlope numeric
@attribute pcLocalPeakHeight numeric
@attribute pcLtasStdev numeric
@attribute formantLpcMax numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute formantLpcStd numeric
@attribute mfcc numeric
@attribute intensityMin numeric
@attribute intensityMax numeric
@attribute intensityQuantile numeric
@attribute intensityMean numeric
@attribute intensityStdev numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
0.054941,0.022877,0.000137,0.000057,77.573404,80.494086,172.297068,112.025811,28.049087,80.494086,172.297068,105.591094,112.025811,28.049087,158.548808,19.114804,75.207843,183.36845,100.227434,108.531942,25.748798,365.006672,50.653339,97.578653,122.890329,108.960039,108.47012,5.844716,201.0552,32.110532,69.407831,204.17829,99.479321,109.730369,28.312201,454.208736,46.953126,160,45,46,45,153,0.008919,0.002113,0.024531,0.000219,0.012643,0.012245,0.037929,167,47,48,47,160,0.00891,0.002073,0.032933,0.000293,0.016146,0.017886,0.048439,-226.681718,36.308778,12.209303,8.422814,-227.104843,31.501283,9.250872,7.070475,775.972403,0.298336,0.382334,35.359831,29.028301,7.560755,7950,52.458116,150,38.542504,-17.482045,0.494324,44.320691,33.849759,12.220794,12.220794,4950,51.6423,150,40.202657,-19.665415,3.6728,44.897728,2372.01015,434.126213,728.822784,548.535677,220.199695,39.134725,84.972136,75.104056,77.676052,9.367423,boredom
0.052783,0.029518,0.000132,0.000074,78.680334,89.79911,160.984908,123.77024,21.130305,89.79911,160.984908,123.55884,123.77024,21.130305,230.655762,31.596148,87.566334,177.54211,123.788805,123.758557,21.081539,494.938532,61.801704,59.075858,177.595738,104.203381,107.695733,30.335343,1319.015868,102.989694,58.385725,164.790804,122.802459,119.959208,23.185478,441.602136,41.779874,140,48,49,48,133,0.008124,0.001437,0.031745,0.000258,0.013332,0.012706,0.039995,150,50,51,50,144,0.008074,0.001405,0.045539,0.000368,0.019243,0.019325,0.057729,-227.097279,42.52266,11.167356,7.018999,-226.291795,35.526618,7.974862,5.071572,837.379983,0.321945,0.412032,39.732409,26.687726,6.377566,7750,51.821369,250,39.649434,-15.931226,1.490975,44.792769,38.773708,14.774926,13.829856,4350,51.41355,250,41.547972,-16.478265,1.701323,45.372003,2334.414209,414.090312,690.198229,502.247038,41.364971,39.603029,85.263881,75.735413,78.828761,10.744988,neutral
0.028752,0.013773,0.000072,0.000034,75.369639,122.097251,383.145803,253.89036,54.772899,122.097251,383.145803,249.78403,253.89036,54.772899,553.278532,38.045424,116.495007,383.531614,249.162659,252.082293,57.096199,754.012292,53.620076,79.903806,369.249191,93.540365,121.832035,65.731041,1032.58552,71.086811,80.005649,559.201246,235.267783,238.321637,79.450862,2042.303244,76.016182,318,81,82,81,307,0.003956,0.000913,0.0187,0.000074,0.00541,0.006873,0.01623,328,82,83,82,316,0.003978,0.000949,0.045919,0.000183,0.022511,0.024076,0.067532,-227.169233,51.384872,10.006904,7.111284,-227.038976,42.673836,7.109553,5.614895,808.246967,0.310745,0.398688,41.800501,21.467317,10.715494,7850,47.732229,550,36.338739,-6.46293,2.752407,39.848505,41.585092,18.898353,18.83031,4850,46.831673,550,37.931064,-6.697038,2.907033,39.989972,2488.510982,610.376757,786.306267,458.528046,-27.612805,25.881041,84.594095,70.584549,75.504074,11.339834,anger
0.065886,0.027892,0.000165,0.00007,78.43421,126.183889,389.001034,208.598587,43.535141,126.183889,389.001034,206.898894,208.598587,43.535141,630.962138,46.114578,120.845051,402.378909,206.256219,210.205038,48.237661,764.120362,56.766091,71.144736,255.701077,88.828714,98.831285,32.159987,351.824019,26.176453,68.009527,523.26761,202.073093,200.44232,66.474296,2106.524826,73.957082,291,45,46,45,281,0.004797,0.000969,0.030619,0.000147,0.0122,0.016182,0.036601,307,50,51,50,295,0.004806,0.001026,0.052347,0.000252,0.023838,0.02342,0.071515,-227.799812,49.083929,10.585879,7.880697,-227.090304,43.277136,8.453147,5.953075,710.992416,0.273353,0.34929,30.721721,30.20346,10.82376,7950,53.185604,450,39.403311,-13.730985,1.36626,45.244002,30.636484,20.790949,17.796335,4550,52.368517,450,40.887748,-17.008333,1.075437,45.550988,2446.273856,500.666113,772.364436,562.258257,104.631732,40.684816,87.432192,73.767932,78.54305,11.340376,happiness
0.040405,0.014035,0.000101,0.000035,75.45139,75.699348,164.293599,114.014555,22.825128,75.699348,164.293599,113.151624,114.014555,22.825128,232.318091,36.054913,75.11522,179.093701,113.957738,114.223934,22.68895,355.53338,51.7835,69.472982,145.381651,97.136971,97.623375,20.46327,791.089993,88.875157,50.54083,412.70716,106.329449,114.929211,50.667076,759.27117,64.137658,169,38,39,39,156,0.008811,0.001859,0.033192,0.000292,0.01118,0.013728,0.033541,186,41,42,42,172,0.008862,0.001888,0.044836,0.000397,0.01796,0.017584,0.053881,-227.305502,35.849445,10.97578,7.975557,-226.062309,33.179751,7.45749,6.321405,833.602904,0.320493,0.410832,34.355649,26.024138,7.144137,7950,49.619817,450,36.42049,-16.254108,-0.276144,42.028752,33.924993,11.799868,7.178583,4350,49.558585,450,38.123445,-17.181999,-2.298765,42.689178,2042.56584,452.712506,753.284239,554.172572,108.957015,38.27143,85.828714,69.139429,75.547304,11.268109,boredom
0.035869,0.015013,0.00009,0.000038,75.744093,85.357572,159.295851,113.268506,20.372473,85.357572,159.295851,104.968681,113.268506,20.372473,247.666015,36.138104,84.279445,180.430191,105.375922,114.104177,20.856161,442.75466,60.431057,70.204022,119.514162,104.79338,100.982935,14.653657,150.455887,21.644673,57.679976,175.021204,103.037716,111.956157,22.761024,559.823145,62.104198,152,47,48,47,143,0.008844,0.001543,0.035634,0.000315,0.015773,0.020228,0.047319,166,50,51,51,156,0.008733,0.001593,0.054575,0.000477,0.023732,0.025992,0.071196,-227.055089,33.494577,10.294354,7.666888,-226.873364,30.247884,6.886554,5.725198,799.105884,0.30723,0.395193,36.288653,25.978922,8.78234,7950,48.724671,250,36.713193,-15.816245,-0.753524,41.802027,36.046053,9.006915,7.308344,4650,48.473862,250,38.354575,-16.317133,-1.355905,42.416726,2429.784765,459.285326,794.775694,564.906285,175.818247,36.928793,84.783431,73.08314,75.858126,10.872822,neutral
0.030563,0.009014,0.000076,0.000023,73.528543,85.828303,155.58695,122.646259,17.905932,85.828303,155.58695,115.821871,122.646259,17.905932,179.222567,26.997924,82.794875,192.678148,117.143056,122.717937,18.090568,324.29399,45.563356,75.26381,158.222652,110.260242,110.959618,25.583628,204.685524,16.126969,49.998529,434.552581,110.710119,110.615409,39.174561,1324.657395,66.683444,127,30,31,31,115,0.008174,0.001215,0.062545,0.000511,0.035636,0.029717,0.106907,146,31,32,32,136,0.008157,0.001255,0.079649,0.00065,0.044279,0.040866,0.132838,-226.647476,43.485839,6.178034,7.491926,-225.866125,29.540827,3.28612,6.511629,789.940699,0.303707,0.387885,31.746204,26.883664,3.211342,7950,48.170311,150,34.497643,-14.470694,3.102432,39.986036,27.662921,7.20119,5.603961,4850,46.168966,150,34.915132,-20.544498,-2.588691,39.479739,2340.533019,864.267035,923.616678,557.453292,231.677613,38.108882,83.57162,67.873289,73.59554,12.411768,sadness
0.022867,0.01049,0.000057,0.000026,74.187262,75.360237,299.372619,196.215978,41.654404,75.360237,299.372619,200.621442,196.215978,41.654404,524.79085,47.74437,85.1665,300.471305,200.161643,196.687737,39.738802,701.344734,61.853391,91.435992,110.806099,99.091993,99.082109,6.455258,1400.812269,245.746984,65.069073,411.886305,196.17129,187.364251,52.783062,937.229664,61.848448,253,46,47,47,245,0.005172,0.001331,0.035298,0.000183,0.014196,0.016551,0.042589,268,49,50,50,257,0.005205,0.001503,0.070043,0.000365,0.033997,0.040346,0.101991,-226.956625,37.827243,8.904627,6.269306,-226.383786,33.324228,6.404296,4.4625,782.362969,0.300793,0.388246,33.482507,23.104306,5.570523,7850,46.441302,450,35.156362,-9.59752,-0.713003,39.544477,33.366812,12.779085,10.532632,4850,46.98989,350,36.783026,-10.036564,-1.828379,40.133423,2085.971909,527.799774,819.151489,534.219719,193.629619,18.229802,85.270168,69.631639,74.290163,12.219799,anger
0.02787,0.009514,0.00007,0.000024,73.763158,92.469697,325.307739,195.312884,48.832689,92.469697,325.307739,191.672684,195.312884,48.832689,496.904964,38.134656,80.842119,528.63625,191.426638,194.133178,51.952967,862.741166,53.059898,69.581396,209.03861,96.128065,104.466751,31.926347,314.389456,27.528249,56.680242,411.871067,187.246132,184.893273,58.678565,1475.983484,57.853812,325,52,53,52,311,0.005182,0.001368,0.023551,0.000122,0.008709,0.011304,0.026128,346,57,58,57,327,0.005211,0.001499,0.06247,0.000326,0.028561,0.030021,0.085683,-227.268063,41.045574,10.582327,7.313632,-226.467827,34.266915,7.85589,5.699658,774.184302,0.297649,0.382545,35.152732,23.456618,8.073792,7950,46.804147,350,34.732258,-11.654248,0.940942,39.243062,34.888518,13.602719,13.602719,4950,46.726612,250,35.814565,-11.459037,0.84387,39.713249,2740.150815,762.182364,919.734712,577.153585,63.423918,26.158557,84.811294,69.584751,73.540964,12.105046,anger
0.05298,0.017174,0.000132,0.000043,76.328227,112.00529,555.018309,208.197136,62.282796,112.00529,555.018309,196.222987,208.197136,62.282796,1024.175517,51.210723,113.434806,556.64837,195.669486,204.677903,54.88605,1216.18807,64.611153,60.468165,176.322773,82.917406,88.735139,21.461266,388.491844,39.53256,52.572043,266.401156,190.537772,189.059668,44.862932,1061.455622,65.49282,383,60,61,60,366,0.004859,0.001116,0.032238,0.000157,0.011954,0.01468,0.035863,410,62,63,62,392,0.004834,0.001235,0.064171,0.00031,0.033084,0.032649,0.099253,-227.764868,28.077761,8.900279,7.062057,-226.414403,35.664947,6.902991,5.391879,694.234162,0.26691,0.341066,39.975573,28.178976,10.971618,7850,50.8423,250,37.297327,-11.619169,1.221893,42.359225,39.855121,20.894139,20.21198,4750,50.328872,250,39.511518,-12.980621,1.345715,43.427867,2718.270976,778.770375,870.971015,532.022916,-170.031294,39.270673,84.263981,74.153012,76.382611,9.304049,fear
0.036566,0.010553,0.000091,0.000026,74.213335,76.176112,140.124265,107.553822,14.292117,76.176112,140.124265,103.432632,107.553822,14.292117,132.079176,21.102804,76.503448,161.418003,103.698882,107.981582,15.287118,278.633487,42.717318,70.787633,160.223465,103.943899,105.182451,19.282625,500.099697,49.952377,42.697444,199.722905,101.863419,103.626527,21.933982,545.463578,57.313098,180,25,26,25,167,0.009326,0.001301,0.028943,0.00027,0.011617,0.011419,0.034851,193,25,26,25,177,0.009374,0.001411,0.036814,0.000345,0.014813,0.014255,0.04444,-226.764153,35.372589,10.561322,6.91851,-226.596233,34.405199,7.275696,5.920684,880.818047,0.338646,0.432797,32.585671,24.822215,3.721976,7950,46.053995,150,35.182435,-14.233235,-2.337608,39.492483,32.011695,10.530725,10.43207,4850,45.305779,50,36.888418,-14.325819,-1.887412,39.996534,2713.561562,531.017519,726.267276,480.510816,-125.916888,35.815996,83.547296,68.592301,74.281354,10.648016,boredom
0.042343,0.014376,0.000106,0.000036,75.555866,76.223234,152.69062,108.899206,16.670489,76.223234,152.69062,105.952965,108.899206,16.670489,257.265565,41.600839,76.374625,170.434252,106.049452,108.951917,17.504291,366.698255,58.047223,73.036942,113.466358,103.959189,101.750027,11.204379,81.003162,13.157698,50.465341,412.152582,103.738656,109.112131,37.394016,954.938358,59.276141,187,32,33,32,175,0.009234,0.001463,0.037614,0.000347,0.016172,0.015849,0.048516,205,36,37,36,192,0.009185,0.001467,0.053339,0.00049,0.025251,0.026548,0.075753,-226.627242,37.09985,9.994054,5.822244,-226.169833,33.972653,6.661931,4.563492,857.325847,0.329614,0.421763,33.474015,25.535319,-0.762332,7950,47.468849,250,36.524966,-14.14031,-2.832987,41.029991,32.57096,7.352006,6.773504,4750,47.272479,650,38.406753,-14.455494,-3.036097,41.670159,2225.276806,544.21109,742.674218,478.08223,-145.515917,39.769164,85.223677,70.569004,75.64171,10.361649,neutral
0.051959,0.010135,0.00013,0.000025,74.0375,82.607215,141.012761,106.979948,14.189831,82.607215,141.012761,105.023839,106.979948,14.189831,132.022737,22.018603,79.113164,165.180437,105.206989,107.258362,14.623049,273.115908,43.447002,68.475469,126.323455,105.736339,101.155623,15.1901,160.148815,20.352145,51.902795,412.166257,99.283082,106.274041,38.172196,1065.882702,75.412599,230,27,28,27,217,0.00938,0.001248,0.036509,0.000342,0.018712,0.017085,0.056135,242,27,28,28,229,0.009357,0.001251,0.048933,0.000458,0.026321,0.020502,0.078964,-226.822101,40.403309,10.612053,6.317008,-226.541655,37.705507,7.522758,5.194978,802.484182,0.308529,0.394194,30.966835,26.555127,6.74439,7950,48.527647,150,35.0066,-15.180923,-4.113571,40.033902,30.506052,11.081018,10.044292,4850,47.930102,150,36.658337,-15.922069,-2.745158,40.66252,2528.418371,1007.073382,918.194066,477.196999,89.652315,34.892897,84.77218,65.340657,74.09294,13.872074,sadness
0.04585,0.0144,0.000115,0.000036,75.562995,90.680197,237.794612,171.1063,25.854846,90.680197,237.794612,168.903353,171.1063,25.854846,414.369978,42.801825,83.495152,238.965678,167.85008,168.802198,26.280735,487.385566,51.504394,74.146364,232.114259,84.404555,120.632132,52.236058,468.08,21.51458,83.801438,355.345341,166.261538,167.896455,30.313452,586.941519,50.687769,326,56,57,57,316,0.005933,0.000994,0.030222,0.000179,0.010456,0.014319,0.031369,338,58,59,59,327,0.005909,0.001006,0.050593,0.000299,0.023711,0.024803,0.071133,-227.26146,32.949172,9.305856,5.717874,-225.898432,28.893737,6.399062,4.356196,810.986771,0.311798,0.40194,38.369835,18.766303,2.535789,7950,48.392889,450,36.532095,-8.748465,2.172495,40.574878,36.942224,15.154093,12.281422,4850,48.583561,450,38.215109,-8.950215,2.036271,41.187407,2730.682744,750.196014,829.339493,459.099178,-151.652083,27.359955,84.98094,69.140295,75.640436,15.346721,anger
0.051617,0.014163,0.000129,0.000035,75.49091,76.106586,240.977994,124.295835,20.97123,76.106586,240.977994,124.455195,124.295835,20.97123,332.263802,38.93761,77.740618,241.848915,123.633082,123.004911,20.173839,456.283841,56.517009,69.12054,169.543182,108.087836,108.105747,27.160148,386.858375,51.924502,57.181066,412.176399,122.685262,126.576113,46.913386,1057.153965,63.657766,285,50,51,50,267,0.008081,0.001416,0.036036,0.000291,0.014009,0.017158,0.042026,305,53,54,53,288,0.008088,0.001538,0.053074,0.000429,0.023104,0.02584,0.069311,-227.514373,47.422836,11.518476,7.006,-226.990713,41.331829,7.909216,5.213736,834.708842,0.320918,0.41153,37.27127,17.097224,-1.087178,7950,49.006133,450,36.46001,-15.146086,-2.921841,41.577891,36.049459,12.824463,10.579098,4550,49.186534,450,38.142472,-15.603617,-3.241777,42.144289,2986.579059,548.955226,727.867969,479.665646,153.605658,31.96738,85.965317,70.841099,75.563772,11.137936,neutral
0.030591,0.005773,0.000076,0.000014,71.59308,79.517313,145.831482,106.951484,10.3205,79.517313,145.831482,104.505562,106.951484,10.3205,159.728066,26.184538,76.260224,145.928746,104.951163,107.385579,10.604112,291.148655,47.271859,71.673315,116.958061,104.283979,103.366551,8.590646,134.044813,19.899534,50.501531,443.912019,102.743562,106.933274,41.355809,1137.391059,63.144364,229,41,42,41,212,0.009325,0.000856,0.04208,0.000392,0.023084,0.018842,0.069252,248,42,43,42,230,0.009334,0.000937,0.053453,0.000499,0.028123,0.026344,0.084368,-227.526836,47.55015,9.677911,7.117072,-227.120697,43.748922,6.292614,6.401392,776.386433,0.298495,0.381248,23.549311,14.73354,-1.583701,7850,46.150993,150,32.56218,-17.846012,-0.493912,37.928557,21.431248,6.888957,5.769644,4750,45.264624,150,34.23331,-19.925565,0.319033,38.410157,2864.167958,650.404531,847.318741,479.234848,82.978512,33.673246,85.484874,65.082644,71.641642,14.600642,sadness
0.02964,0.007704,0.000074,0.000019,72.846473,144.085717,462.729408,225.98708,41.490753,144.085717,462.729408,225.573851,225.98708,41.490753,609.713531,41.244012,92.645292,472.717618,222.977463,221.287204,36.493479,842.233328,54.477564,69.112764,249.844373,86.24499,103.100044,44.154595,1000.532495,64.582288,64.809518,411.714665,217.46225,213.53521,48.790804,1568.148232,77.039817,548,83,84,84,531,0.004462,0.000784,0.025931,0.000116,0.009493,0.012308,0.028479,575,86,87,87,554,0.004457,0.000834,0.055541,0.000248,0.02803,0.02855,0.084089,-228.919392,53.281107,11.204653,6.673988,-228.430798,53.563869,7.473918,5.527806,820.737821,0.315547,0.403532,41.621883,16.868196,1.586629,7950,44.061658,450,33.815573,-6.064558,1.848877,37.147842,41.238176,13.728761,13.728761,4950,42.719334,650,35.708529,-6.503574,1.822726,37.36299,2647.13434,696.775868,825.936949,459.32304,37.999256,21.644845,86.414811,66.917982,72.918838,11.378617,anger
0.048079,0.015446,0.00012,0.000039,75.867628,76.625675,153.684983,109.546672,20.208423,76.625675,153.684983,104.665562,109.546672,20.208423,212.403758,34.888681,77.401293,154.064988,104.819033,109.533976,20.381266,314.179658,50.749165,72.436731,129.560312,102.044322,100.525452,14.648691,163.759136,26.00166,50.52597,412.004484,102.746834,107.736912,30.336702,740.550667,59.090014,232,51,52,51,224,0.009152,0.001674,0.031557,0.000289,0.013223,0.014594,0.039668,243,53,54,53,231,0.009164,0.001749,0.044608,0.000409,0.021549,0.024598,0.064646,-226.964555,41.991503,13.616509,6.419972,-226.112385,38.88813,9.86338,5.689609,857.158263,0.32955,0.422688,36.112355,20.362486,3.977112,7650,50.093646,450,36.836728,-14.952259,-3.10617,42.158493,35.614982,8.669795,8.317062,4550,49.786073,450,38.880367,-15.168465,-2.982426,42.944075,2769.457895,433.498962,659.28737,481.542315,213.370727,34.21011,86.109396,70.424213,75.945887,11.979,boredom
0.038059,0.014703,0.000095,0.000037,75.65336,76.620442,170.567132,123.371774,20.99041,76.620442,170.567132,121.039187,123.371774,20.99041,231.639373,33.29641,76.601604,173.430572,121.152283,122.960765,21.025272,363.279928,53.220397,67.856652,160.004951,104.504693,100.045614,20.473447,771.37377,91.146069,50.495369,411.851393,119.442991,122.391797,35.797075,815.352784,59.668549,195,25,26,26,187,0.008149,0.00144,0.029359,0.000239,0.012256,0.014346,0.036768,210,28,29,29,200,0.008081,0.001502,0.042812,0.000346,0.019855,0.020208,0.059564,-227.643183,41.326202,12.826922,7.200996,-226.341334,36.130223,9.594672,5.530916,816.451939,0.313899,0.40476,34.609208,24.395029,1.411979,7850,49.819163,450,36.62246,-15.322615,0.188303,41.914943,32.864891,7.297292,6.608643,4450,49.218439,450,38.406031,-15.432006,-0.132954,42.387495,2711.785159,434.368966,707.769595,519.725496,47.540685,28.694514,86.355398,70.999962,75.75649,12.462003,neutral
0.084871,0.021502,0.000212,0.000054,77.304165,94.349413,145.381664,119.898902,14.567524,94.349413,145.381664,119.060903,119.898902,14.567524,123.849088,18.492572,92.293076,366.170692,120.351383,122.420315,27.423001,439.902406,46.909901,68.95682,157.163948,108.476049,108.211744,23.164524,323.966257,36.372393,46.757757,481.847938,111.091648,113.71856,43.52939,1303.853098,58.296437,210,36,37,37,198,0.008347,0.001066,0.038257,0.000319,0.019976,0.019141,0.059928,221,38,39,39,209,0.008376,0.001138,0.045315,0.00038,0.023476,0.022035,0.070427,-227.204071,43.929678,10.773488,8.770896,-226.844965,33.430273,8.019194,8.192104,777.701079,0.299001,0.382293,29.291379,22.660921,5.625664,7850,51.583576,250,38.273265,-19.122517,-4.583446,44.292973,29.790839,6.693722,6.693722,4950,51.05235,350,40.040048,-21.417682,-2.863037,44.733561,2214.030195,467.016019,779.844143,510.954066,69.96919,41.428966,87.326458,70.313159,77.369632,12.337254,sadness
0.024657,0.008521,0.000062,0.000021,73.284153,81.985868,255.502831,177.059984,37.198587,81.985868,255.502831,170.03042,177.059984,37.198587,386.65867,38.329946,81.186648,504.904533,168.915751,177.18056,41.94153,772.239798,53.062625,70.459523,216.959268,81.614511,91.414793,30.036358,375.673109,30.874289,67.598911,412.032262,164.224277,171.362253,51.709546,1424.961379,67.160448,304,57,58,57,293,0.005727,0.001289,0.029014,0.000166,0.009169,0.012599,0.027507,317,63,64,63,303,0.005743,0.001306,0.043164,0.000248,0.018444,0.019947,0.055332,-228.121921,51.9986,10.035458,7.211585,-227.186957,44.300297,6.827529,5.520185,783.102675,0.301078,0.38724,37.493624,18.497852,-0.383952,7950,46.841435,1250,34.253253,-5.333725,2.769532,38.477895,36.515993,11.400332,10.643076,4850,46.7614,1250,35.779088,-5.196287,3.052322,39.174536,2568.919878,549.372551,767.153382,506.626688,33.671928,26.379101,86.786638,67.685637,73.37796,12.058349,anger
0.022523,0.007964,0.000056,0.00002,72.990523,176.311911,541.659654,249.308944,44.503765,176.311911,541.659654,245.15037,249.308944,44.503765,941.389251,50.01945,161.202987,338.898856,243.993754,244.324633,31.757054,788.992064,56.338044,75.334961,446.38174,89.337136,96.351536,34.585462,719.168078,77.673652,53.89667,593.648348,239.536329,237.95384,67.653937,1964.90956,61.067066,401,36,37,37,392,0.004049,0.000651,0.022585,0.000091,0.008314,0.010806,0.024942,414,37,38,38,404,0.00405,0.000688,0.057411,0.000232,0.030286,0.033109,0.090857,-227.383573,46.304973,11.877304,6.789504,-226.390222,34.630509,9.014838,4.987992,789.073966,0.303373,0.38743,35.973445,23.021771,4.493899,7850,47.785303,250,33.959624,-10.904659,-3.805781,39.157181,36.221023,20.73681,18.482788,4750,46.076316,550,35.865583,-11.157393,-3.920141,38.951292,2605.745073,792.099207,912.312793,548.60273,69.091696,25.178475,84.744551,68.929725,73.084296,16.773248,fear
0.072236,0.02256,0.000181,0.000056,77.512736,113.928935,267.325766,150.411342,24.820912,113.928935,267.325766,151.546217,150.411342,24.820912,330.525877,35.836245,105.904724,322.928044,150.030587,150.032127,25.902595,426.423373,43.517005,67.448141,169.16794,109.042833,107.068908,29.689493,659.367887,55.575137,82.34327,412.001867,149.726295,152.253521,39.793415,972.312858,45.178293,355,47,48,48,348,0.006669,0.00111,0.021475,0.000143,0.006694,0.009504,0.020082,363,49,50,50,355,0.006655,0.001126,0.039944,0.000266,0.01996,0.01874,0.059879,-227.197219,43.01658,13.166391,7.124294,-226.745556,40.280212,10.423781,5.64757,789.378507,0.30349,0.388689,37.412653,21.099878,5.847952,7950,51.460148,350,38.481837,-14.162605,-4.120556,43.499742,36.789929,18.319813,14.152829,4150,50.500315,350,40.62913,-14.585908,-4.324469,44.078968,2435.602204,455.238407,696.785884,499.425267,11.06955,37.139976,86.024186,74.047634,77.59241,10.895107,disgust
0.053739,0.023816,0.000134,0.00006,77.748075,89.834386,518.001895,132.677945,52.574533,89.834386,518.001895,127.434009,132.677945,52.574533,568.44986,35.178548,89.518737,541.807618,127.246237,133.154853,53.849227,721.581062,51.848447,70.360672,197.339763,103.482275,105.083899,27.347653,765.872598,60.617202,88.806265,186.009466,124.282791,122.245273,19.284927,230.552408,30.215281,213,53,54,53,204,0.007652,0.001795,0.027078,0.000207,0.012306,0.01482,0.036918,222,56,57,56,214,0.007577,0.00197,0.043076,0.000326,0.020043,0.019626,0.06013,-227.104165,45.206917,13.001892,7.066713,-226.910302,41.039448,9.332357,5.456228,836.571475,0.321635,0.41293,37.491054,24.767209,4.700087,7950,51.0155,550,38.717175,-15.435841,-1.520197,43.612279,39.663823,18.083911,10.372249,4250,50.659226,550,40.498091,-15.574172,-2.187022,44.148569,2214.413679,385.527706,614.16796,444.246763,108.280072,35.591425,86.568121,73.740956,77.858387,10.576371,neutral
0.035748,0.016119,0.000089,0.00004,76.052894,81.953816,232.848659,135.400063,39.431721,81.953816,232.848659,136.655698,135.400063,39.431721,311.470371,39.073469,81.785971,245.339618,136.564019,135.786647,39.381351,441.350906,53.122134,72.405945,122.618082,90.345246,93.406572,15.080343,220.831933,33.15869,65.634065,411.707196,134.988969,135.786675,48.364844,821.756649,54.137511,202,38,39,38,193,0.007375,0.002117,0.02643,0.000195,0.009436,0.012236,0.028307,215,43,44,43,206,0.007438,0.002124,0.048295,0.000359,0.019511,0.021639,0.058534,-227.228874,43.321488,13.156419,7.654541,-226.521845,42.636634,9.797952,6.910194,838.844255,0.322508,0.41251,37.319903,21.695068,1.592249,7850,48.946198,250,37.021994,-15.870607,-4.017902,42.033326,35.806406,12.459102,10.438739,4450,48.398005,250,38.756944,-16.329109,-4.346314,42.507986,2342.813864,396.35352,627.744534,479.664188,185.794106,35.869565,85.603494,72.213052,76.167871,10.511265,neutral
