@relation 'emodb-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute pitchAcMeanAbsoluteSlope numeric
@attribute pitchAcSlopeWithoutOctaveJumps numeric
@attribute pitchCcStdev numeric
@attribute pitchCcSlopeWithoutOctaveJumps numeric
@attribute pitchSpiStdev numeric
@attribute pitchSpiSlopeWithoutOctaveJumps numeric
@attribute pitchShsMin numeric
@attribute pitchShsQuantile numeric
@attribute pitchShsMean numeric
@attribute pitchShsStdev numeric
@attribute pitchShsSlopeWithoutOctaveJumps numeric
@attribute ppccStdevPeriod numeric
@attribute ppccJitterRap numeric
@attribute pppJitterRap numeric
@attribute pppJitterPpq5 numeric
@attribute harmAcMean numeric
@attribute harmAcStdev numeric
@attribute harmGneStdev numeric
@attribute ltasMin numeric
@attribute freqOfMaximum numeric
@attribute ltasSlope numeric
@attribute pcValueAtFreq numeric
@attribute pcFreqOfMaximum numeric
@attribute pcLtasSlope numeric
@attribute formantLpcQuantile numeric
@attribute formantLpcMean numeric
@attribute intensityMin numeric
@attribute intensityQuantile numeric
@attribute emotion? {anger,boredom,disgust,fear,happiness,sadness,neutral}

@data
600.304366,25.090432,62.688098,32.00002,29.628957,28.490002,49.7977,144.778665,137.223956,55.509469,80.246291,0.002109,0.016622,0.029666,0.026165,9.445765,6.647444,0.367108,12.654369,150,-14.145651,23.485046,150,-16.590272,1115.382584,933.327005,47.77058,70.811199,sadness
827.944706,48.924626,43.384796,58.707023,55.8856,50.023017,87.523027,284.056343,280.407581,60.230689,65.693012,0.000533,0.007367,0.026262,0.024894,8.530157,6.224593,0.454093,10.100617,950,-6.496475,37.756804,950,-6.282771,632.1799,763.304355,22.180824,68.57382,anger
659.127067,35.814763,35.915617,50.2484,39.162303,66.131263,69.292174,320.246295,316.512334,74.024638,63.193882,0.000353,0.007855,0.028137,0.028514,11.093499,6.167895,0.378067,14.795928,350,-13.348133,31.543287,450,-16.038665,479.13294,672.876658,35.107666,71.520915,fear
579.816453,38.821884,42.741837,53.775615,7.392505,61.273411,50.510354,188.344647,169.96383,50.782106,63.042201,0.001639,0.012157,0.028035,0.030294,9.016576,5.991251,0.407002,19.83092,250,-14.566685,32.402044,250,-15.861538,469.634493,739.127661,34.590853,71.4586,disgust
612.725193,41.25227,52.499681,54.383985,17.768999,29.60931,53.770963,231.207742,232.469913,70.065761,59.310795,0.000848,0.007647,0.020765,0.020841,10.82718,4.586119,0.453909,11.006521,250,-10.242572,26.839249,750,-10.564824,491.55004,710.020685,21.470774,66.642188,happiness
930.059593,50.026059,77.462688,64.445304,85.040052,31.030561,65.981467,292.807548,299.723783,97.719694,67.29783,0.000748,0.007805,0.022233,0.023824,10.216331,4.632957,0.446345,5.949803,450,-8.725025,35.380448,650,-8.682743,504.868673,718.340808,25.827922,66.466558,happiness
1082.579546,47.53634,83.098205,63.047565,7.571583,23.965294,50.506859,157.739738,156.610382,45.361198,57.91976,0.001493,0.016675,0.030703,0.034167,10.250681,5.746685,0.366877,19.605648,250,-18.706738,25.512795,250,-21.727883,430.748752,684.915011,41.07282,76.560152,neutral
987.146722,63.989032,69.471328,76.020921,29.817717,38.769198,68.950599,260.396114,258.433999,80.763351,83.961847,0.001062,0.010407,0.026222,0.02623,7.334262,5.936787,0.425339,13.16676,350,-7.474081,36.037055,350,-7.673241,560.453007,755.897709,26.379459,71.896138,anger
729.014945,46.02881,44.567477,60.816447,50.670464,65.461211,59.241477,257.430086,257.70225,57.179889,65.911229,0.000574,0.0117,0.02865,0.029238,9.231263,3.840506,0.384008,2.881091,550,-13.551465,28.683743,550,-13.851235,589.766473,785.443207,23.208053,68.670603,fear
1099.360002,47.632305,84.556832,62.18759,65.935801,58.519297,74.854387,283.803585,295.922528,84.938901,51.115193,0.000852,0.010018,0.025811,0.025964,8.449198,5.633928,0.436954,5.556453,350,-7.191752,35.480391,350,-7.599047,708.474252,820.176931,26.064747,68.93269,happiness
788.87912,39.432751,35.640309,50.537324,35.20076,18.70821,40.20305,157.648896,162.370191,47.118597,54.813494,0.001413,0.010873,0.025392,0.024143,11.731969,5.687047,0.392847,8.899988,150,-18.114086,26.8021,250,-19.006257,459.717018,646.599819,41.28213,73.982245,neutral
405.6359,13.094307,101.721803,22.968255,33.484305,6.223012,40.947676,83.7762,102.108775,37.561584,68.587257,0.00306,0.028015,0.046293,0.047712,5.494312,5.588796,0.363299,14.485986,150,-19.035294,28.340531,150,-20.185131,1198.385495,1004.589989,38.022186,65.930291,sadness
836.276214,53.174107,65.688319,65.922762,73.799125,77.807717,60.17564,255.448591,248.721867,73.228732,63.004114,0.000929,0.011836,0.030958,0.029123,7.467821,5.165631,0.420124,7.273386,550,-10.343847,34.199474,550,-11.223519,757.976436,804.276757,24.436058,67.860786,anger
500.72321,41.966133,34.743041,56.159734,50.514126,59.190365,111.921789,211.906363,201.384886,35.448397,49.116086,0.000896,0.010124,0.024514,0.027398,8.423682,4.498327,0.45414,6.592926,950,-10.028332,35.206354,950,-9.66625,601.257831,724.23977,23.386396,70.269037,anger
517.108739,35.972865,28.343176,47.778604,18.460764,34.426096,46.278912,247.358329,243.475789,49.734171,51.302113,0.00047,0.00813,0.028969,0.028714,11.279863,5.864464,0.41323,6.683192,250,-9.439035,38.976227,250,-9.395054,543.712357,739.155394,-337.069897,72.075222,fear
466.011436,32.812454,30.457698,41.177391,7.839957,33.351883,53.645667,226.656416,221.857175,45.6134,43.311572,0.000693,0.007754,0.020949,0.022316,10.523267,6.969783,0.40396,11.9756,250,-12.039873,37.482836,250,-11.355452,612.894307,767.630598,26.391995,72.807653,disgust
472.270346,27.064798,44.158175,39.393861,8.981392,25.292601,51.420936,154.933717,165.891711,51.543788,38.874433,0.001453,0.010768,0.024878,0.022946,13.368423,5.802183,0.421094,-5.960587,250,-20.067779,25.007853,250,-19.952002,513.295062,676.295011,33.377638,70.007457,boredom
593.398428,20.572513,88.320617,31.947427,20.227494,7.912926,39.14633,93.91761,118.154577,54.475481,67.062931,0.003421,0.012328,0.040372,0.043406,7.804223,6.014624,0.334345,11.758686,150,-19.302862,25.48978,150,-20.775264,717.729369,807.000063,42.349089,71.621862,sadness
657.97496,41.405033,62.995097,58.191932,33.045882,38.320012,82.041197,279.098814,262.128128,73.647165,55.979612,0.000837,0.007563,0.025972,0.027621,9.821287,5.756073,0.446171,0.604199,1250,-2.794269,41.424214,1150,-2.614066,722.489344,789.203431,17.885962,66.81585,anger
496.565325,33.736153,26.467932,45.353193,35.745763,72.968613,63.893616,248.65818,241.854472,44.625159,49.409663,0.000449,0.00958,0.022798,0.024556,12.786683,6.790221,0.360926,13.476345,250,-18.467458,30.873043,350,-19.626418,481.621461,640.65922,40.921334,76.739482,fear
721.785943,26.546225,66.562766,33.331262,6.013274,19.036343,52.546707,189.567211,176.085755,70.166765,64.901453,0.001122,0.009243,0.023962,0.024946,11.281621,6.99474,0.409064,14.449055,450,-16.737541,29.150483,250,-16.87805,499.871336,763.671864,32.923788,66.541039,disgust
517.920122,38.752426,48.310512,52.582425,29.638894,39.085216,96.222012,215.470885,216.093133,56.16066,50.775659,0.001036,0.006399,0.022144,0.022825,7.329406,5.38097,0.459984,3.016858,1050,-3.104037,36.573013,1050,-2.896296,502.667878,688.413558,22.27584,63.934439,happiness
595.970728,33.022232,54.766481,42.526666,31.802934,31.478477,46.138786,169.307919,180.092308,59.459016,46.867085,0.001381,0.00822,0.018726,0.017524,13.514655,5.41083,0.40337,-1.191456,550,-20.222946,28.924562,550,-20.659005,494.322793,657.778746,32.747915,72.303733,boredom
500.685449,24.308847,70.671839,39.471682,41.486239,13.932613,36.005822,142.640514,133.700039,66.002986,93.051743,0.002428,0.016221,0.035035,0.033356,7.304139,7.360857,0.38747,11.531003,150,-18.570729,26.523793,150,-20.925355,710.296124,851.221336,45.712617,70.588138,sadness
577.551324,38.937458,50.640426,47.453176,52.628006,43.66734,75.810043,260.067441,254.523717,61.076718,61.377146,0.000855,0.006149,0.022925,0.022995,9.187675,5.641032,0.451149,4.253515,550,-4.941675,40.345797,950,-5.003775,581.389452,709.142266,18.509103,68.99415,anger
850.156493,47.823535,69.866675,57.370568,69.266417,49.857343,51.869496,310.946237,294.775334,92.365931,68.844998,0.000864,0.006648,0.025583,0.026745,8.755075,5.31262,0.441808,5.990903,750,-5.665836,38.300136,550,-6.401135,577.874518,694.133062,23.38896,71.06125,anger
558.972208,42.261389,27.672758,47.897748,26.807861,29.256922,64.479899,221.708434,220.585759,34.374903,46.977861,0.000543,0.006435,0.022246,0.023419,12.392384,4.607903,0.388806,12.386591,250,-17.25272,34.144045,250,-17.864664,439.112576,595.900225,50.396289,76.110419,fear
415.588477,41.880751,32.350081,58.773492,7.215847,22.391368,51.87623,178.198392,162.232667,49.628233,71.351243,0.001087,0.008555,0.021941,0.025077,9.967425,6.98378,0.409408,16.872538,450,-16.162176,36.631499,250,-16.977729,460.942168,731.053547,33.377,73.036649,disgust
367.747546,30.859675,51.47906,42.22275,38.894662,70.287254,66.658271,167.618425,192.158588,57.80738,36.008272,0.001258,0.006953,0.017671,0.019132,14.436903,4.844056,0.431029,4.202291,550,-14.418609,38.367623,550,-14.768177,466.191897,592.566262,30.676699,71.141512,boredom
400.750477,31.746398,25.12295,48.688131,33.954898,40.361249,67.773452,162.880428,163.512623,32.159049,40.0779,0.001112,0.010882,0.021928,0.021825,11.817378,6.15545,0.397097,6.457246,450,-23.224315,25.572156,250,-24.242717,430.189815,575.264207,45.164801,76.480134,neutral
813.186495,27.77461,65.832191,49.080165,33.356578,34.217831,35.012845,131.847072,115.304015,47.236781,63.022621,0.002378,0.026906,0.031686,0.031843,8.366347,6.701298,0.378997,12.229466,150,-22.652926,27.930896,150,-22.8186,495.437547,801.034247,42.676896,70.8379,sadness
696.536052,46.055988,58.427361,61.306932,52.337974,277.197254,88.511536,273.443757,257.981683,80.871241,64.662534,0.000982,0.007717,0.02405,0.024334,9.520173,4.68892,0.446734,1.470635,550,-9.265566,35.336601,550,-8.956453,484.044899,641.293534,22.750158,67.613955,anger
309.120854,33.63403,25.147818,41.032942,31.435802,196.845197,64.980931,118.031822,122.463005,31.026015,61.422785,0.001312,0.008799,0.023324,0.023567,4.264246,5.004883,0.359344,13.714993,250,-10.454115,38.546059,250,-11.97428,927.11796,951.636336,37.590647,71.334634,disgust
855.476958,39.356938,82.134668,53.356776,27.348565,48.102493,53.562769,189.822517,207.949537,97.8088,63.346656,0.001722,0.009661,0.023736,0.029271,4.284708,5.165852,0.426451,0.261164,550,-5.996834,37.501695,550,-6.791945,780.015722,853.828199,22.840865,66.905541,happiness
126.696736,21.420171,31.854622,40.990722,5.6382,48.923374,52.289858,84.71112,102.463637,37.723507,56.952934,0.002876,0.009451,0.022389,0.02136,8.283764,5.747959,0.440916,4.708031,150,-15.050835,34.277591,150,-16.340647,1021.557843,887.985024,48.362076,74.695332,boredom
193.551929,30.391839,34.299166,51.437638,15.042095,90.485567,51.480793,108.879284,111.709719,73.056647,50.658528,0.001823,0.018285,0.031842,0.02547,5.009556,5.820141,0.423369,7.0069,250,-12.864209,33.503,50,-14.514527,1079.89579,961.207114,37.350669,71.349179,neutral
595.477463,40.115213,55.730082,48.022522,81.40228,30.444783,88.270607,255.897191,244.969616,69.772835,76.321708,0.000941,0.00686,0.022471,0.027047,6.368406,4.59608,0.406383,4.700756,1350,-0.911106,41.430632,1250,-1.139001,984.595716,983.499534,15.619547,66.581967,anger
535.685219,41.450471,66.405522,51.24732,31.960461,47.535537,56.84363,179.37266,174.704151,61.324026,59.785793,0.001526,0.009948,0.024106,0.023042,8.2474,5.860704,0.409196,7.697681,350,-11.793035,25.280785,350,-13.259865,815.246841,863.368219,28.289385,70.138275,fear
1068.840788,43.577927,109.39315,48.49962,18.516294,129.703283,65.861562,121.818933,120.35529,43.210045,42.378125,0.003243,0.013924,0.026782,0.031839,7.022364,6.467599,0.380606,15.342057,250,-13.924347,31.419633,250,-14.965366,1012.510835,1006.891162,35.408166,72.961059,disgust
701.849697,24.258407,66.67407,33.741845,11.157594,154.617712,61.78269,84.087028,91.086478,17.677383,46.99069,0.003556,0.007339,0.019419,0.019098,10.700939,6.557014,0.373505,5.071289,150,-19.376186,31.294393,50,-21.159341,1006.316065,929.227357,47.309806,76.752994,boredom
145.834277,27.59012,51.216001,44.363032,?,?,50.88694,88.928289,92.317343,39.140082,31.866137,0.001293,0.015195,0.02448,0.028484,7.513384,6.146313,0.414477,1.877489,50,-13.594735,29.710614,50,-17.16389,1018.658233,951.135239,38.813259,67.888532,neutral
580.330568,27.288713,49.296045,48.457,5.536888,16.439313,53.497053,96.437306,100.248255,20.717177,61.955999,0.001455,0.013369,0.034349,0.041591,7.343055,6.668096,0.347995,11.612711,150,-22.27383,23.824274,50,-25.470507,1177.495094,986.31501,45.787475,76.19004,sadness
783.994165,48.460995,63.364269,55.542712,102.389887,61.626959,68.591515,284.794177,269.06437,125.039352,65.085072,0.000977,0.007285,0.034522,0.034529,6.781581,4.277304,0.393982,3.018846,550,-3.611277,40.829926,550,-3.859562,913.348851,905.578255,14.16333,63.866786,anger
425.959733,36.983009,37.734711,48.874452,78.937687,35.774946,69.196248,197.135692,202.683037,97.796663,54.26021,0.001028,0.006819,0.030967,0.032189,8.198122,7.103812,0.420433,0.79187,450,-7.002228,33.990733,450,-6.058497,898.85616,944.117526,19.735287,64.41535,anger
608.442263,45.085385,33.20258,66.330321,27.938559,11.162884,65.871757,154.568478,150.88175,33.957527,64.680656,0.001497,0.010959,0.02468,0.026648,6.280028,5.641937,0.329729,11.632293,150,-12.791317,35.976757,150,-14.522754,1009.901322,981.472392,33.485714,74.603511,fear
1469.072561,58.638244,65.537218,88.849665,34.200361,22.994549,51.508267,193.637274,186.203169,48.564022,61.803505,0.001488,0.00957,0.033319,0.035689,6.595956,6.463191,0.377169,12.02072,50,-11.375507,36.094151,250,-10.512429,771.25749,878.284601,-5.294157,76.475655,fear
1118.185471,54.044387,89.613266,73.61152,19.624632,49.689594,76.053746,222.457453,210.486771,76.987722,69.743835,0.002019,0.010197,0.029473,0.031862,7.19163,5.755955,0.399211,4.68136,250,-8.063732,42.229489,450,-8.026974,863.014698,891.437863,30.017396,70.932686,happiness
174.833271,30.434469,21.535331,49.098855,14.871394,81.272453,54.931306,99.876618,96.555447,18.140668,54.616433,0.001485,0.015786,0.021825,0.023086,5.76933,4.988144,0.415384,3.775091,150,-9.921921,28.175053,150,-10.427447,1043.34668,983.623224,37.490163,70.296681,neutral
597.991452,46.592181,41.478881,59.637724,96.170053,80.487252,82.177688,211.234356,206.450825,63.604031,72.983722,0.000924,0.005521,0.025146,0.027381,6.116118,4.079,0.426165,2.168314,1050,0.497155,41.265282,1050,0.139709,946.76341,962.431306,15.494064,65.514369,anger
595.193338,43.799992,59.605824,56.642999,88.789814,92.046424,74.498601,215.298525,222.143145,84.120113,79.779729,0.001077,0.007215,0.024001,0.027992,7.586148,4.726658,0.407783,2.258611,1450,-1.540354,39.468435,1450,-1.916216,841.389089,895.244615,9.771806,66.845767,anger
308.96847,38.811306,35.056951,46.370581,28.976122,41.509024,51.819629,133.271896,130.674523,36.889534,65.914756,0.001098,0.010226,0.019786,0.021803,6.352481,5.849511,0.40772,15.234652,350,-13.015333,32.150274,350,-14.674491,619.190502,902.486494,33.697796,71.32759,disgust
1119.102821,57.491936,82.691713,67.870563,58.471086,26.55959,72.01503,239.904015,235.368834,78.127254,61.957858,0.001232,0.009628,0.027543,0.028952,9.176387,7.060004,0.426064,5.249666,250,-10.334172,34.938896,350,-12.50131,550.928649,826.429562,29.221215,70.271685,happiness
194.165655,33.501334,17.066635,44.883961,10.881373,48.345664,50.289431,89.079553,93.804664,20.203261,53.519358,0.00181,0.011621,0.022636,0.019144,11.275891,6.440495,0.434849,5.65121,150,-14.385318,24.111496,50,-15.585027,1024.172977,920.955264,36.341305,68.367772,boredom
209.154443,33.944628,13.443057,51.518674,16.148619,39.020552,59.798572,110.813687,112.472379,44.330837,51.004899,0.001273,0.013657,0.019742,0.022306,8.107496,5.784219,0.434265,7.358818,150,-12.050994,25.742069,150,-12.705765,700.875863,880.682911,35.910232,69.138507,neutral
684.826501,49.709218,45.369882,58.102214,89.734568,56.503875,87.736301,231.962574,231.453507,63.796852,69.74058,0.000807,0.008525,0.030301,0.031936,6.680088,4.72723,0.395052,7.01507,550,-6.157719,40.293226,650,-6.107574,799.327301,923.261105,16.354924,68.239026,anger
517.010884,49.627323,43.319874,65.719088,29.943064,59.132127,61.149483,173.270981,170.685216,37.968731,61.701795,0.001034,0.008939,0.018546,0.01872,8.453277,5.524968,0.391773,11.802108,450,-10.454525,36.564146,450,-11.235157,469.390297,764.3557,36.69744,73.862853,fear
269.10206,38.487432,21.439421,48.317948,23.086188,51.35296,52.184458,120.297371,122.203136,39.536741,74.913294,0.001389,0.008887,0.0171,0.017666,7.851488,5.652758,0.364477,14.433823,150,-15.089465,28.580133,250,-19.311222,525.701213,831.435364,42.281503,73.354277,disgust
693.436967,51.794166,59.026874,59.412705,74.359698,50.428115,78.106785,249.941651,227.851067,66.397745,55.684014,0.001392,0.006355,0.026286,0.028411,9.499954,5.160117,0.424696,10.007365,450,-8.785775,39.964878,450,-9.717219,620.112965,827.109114,22.944148,71.19925,happiness
965.044766,66.548347,76.249369,84.663787,23.530799,41.278044,53.798164,200.149251,203.453482,82.365322,77.451587,0.001767,0.009367,0.028059,0.030241,8.657519,4.858094,0.413446,5.930547,250,-8.501063,31.736138,650,-9.050035,601.777081,828.695295,26.804598,68.652125,happiness
177.561706,27.52076,36.823255,39.719419,30.934204,108.691805,53.954818,93.331558,109.5016,42.999564,53.706765,0.002841,0.007879,0.018139,0.020123,9.805349,5.648082,0.362116,7.686393,150,-21.122554,25.596679,150,-22.385818,1130.150243,988.662117,48.409159,72.601214,boredom
243.273518,40.301381,19.917157,57.818804,13.641317,77.05363,61.895605,99.153755,104.34165,42.521794,63.410634,0.0015,0.014824,0.024874,0.026379,7.206956,5.469943,0.422039,13.077163,150,-15.402094,36.113928,50,-16.19547,601.882352,836.806575,41.914733,75.106975,neutral
453.100818,43.223138,37.914383,51.648628,32.030478,17.622761,51.987164,147.584686,144.528976,43.195464,65.915202,0.001696,0.012458,0.024405,0.023587,5.151443,5.381274,0.342573,20.503385,350,-12.174069,32.209466,350,-14.732964,654.67035,951.34605,32.547096,75.605719,disgust
192.04238,34.487919,15.13109,50.523943,17.560723,13.00563,57.115783,89.461377,93.910688,16.836766,58.147859,0.001572,0.012943,0.021481,0.025026,9.555998,6.811667,0.337855,11.704705,150,-19.120752,30.934993,50,-23.113875,907.4883,921.080335,48.998953,78.47083,boredom
282.478394,33.819285,21.933535,49.951679,16.088292,13.704443,57.09985,119.033327,115.199147,28.96446,46.92553,0.001747,0.014452,0.026288,0.02872,6.9641,4.718145,0.420311,9.282545,250,-12.85616,33.841635,250,-13.841156,580.393663,887.776494,36.426796,71.296643,neutral
456.442097,43.319068,44.332115,54.98223,15.954471,428.127442,67.017362,166.771644,179.544274,73.43335,63.455254,0.001404,0.010484,0.022887,0.024962,6.685402,5.089861,0.393976,13.894169,250,-10.89109,33.247438,250,-11.184968,536.763468,859.881759,25.621241,73.257903,anger
472.1357,45.665245,30.98017,58.842876,16.561751,19.485924,63.994303,174.918214,172.08585,40.100556,50.928979,0.000999,0.01181,0.027,0.029321,6.547308,4.656757,0.395604,10.426007,450,-10.197915,35.526282,250,-10.85303,812.936988,909.171439,32.580188,72.211262,fear
1217.545657,41.158471,102.010964,50.943414,22.705859,32.679297,66.701979,87.203496,94.757024,22.656651,52.173261,0.003696,0.013275,0.028308,0.026435,11.415131,6.390739,0.351522,6.237503,150,-20.111465,23.11043,50,-22.363655,897.971653,883.829249,45.916074,73.731469,boredom
203.141064,36.203498,15.583268,47.558438,13.801899,41.025081,54.785652,95.092698,98.837698,30.653431,56.21219,0.001645,0.015996,0.026229,0.027878,7.582146,4.129529,0.43079,2.103207,150,-12.526346,27.535101,50,-12.966666,959.806903,931.329562,40.327613,70.219599,neutral
439.840993,34.630461,70.397215,52.443023,10.759901,10.046726,50.902193,101.518764,101.341279,17.792165,68.602724,0.002605,0.017587,0.028384,0.033131,10.078399,6.21191,0.371956,13.050308,150,-20.147868,24.804531,50,-22.244627,1061.418633,956.818052,40.51914,77.546628,sadness
451.361066,40.325609,38.200937,52.549673,48.962961,45.693806,76.025052,189.061108,184.35552,49.491524,54.074909,0.001069,0.012262,0.029356,0.029623,5.398321,3.954739,0.426045,3.751527,450,-5.507048,42.437853,450,-5.79321,728.502425,853.880528,18.230347,69.440143,anger
486.175569,40.396986,54.835432,48.81198,119.730431,64.181687,73.486682,187.402852,200.780425,87.636762,52.523942,0.001252,0.009178,0.026196,0.025053,6.384282,4.70107,0.424974,3.248919,950,-6.383437,43.185824,950,-6.323699,750.11296,856.394205,21.572693,66.776975,anger
482.983531,42.921822,71.226982,56.042365,25.005366,87.028885,57.419513,122.712043,120.697047,18.905524,64.40494,0.001805,0.016476,0.031872,0.033075,7.037506,5.806569,0.286302,17.030082,150,-16.904893,27.565386,150,-21.015821,1068.849286,979.962731,51.600528,76.574464,fear
205.959144,35.106164,21.386814,48.818115,12.65663,15.976978,52.807848,95.626513,100.02998,35.675228,51.584314,0.00197,0.009894,0.013577,0.017909,9.308555,5.545919,0.413648,0.254801,150,-16.63625,30.328024,150,-17.96441,797.400575,824.671623,39.094018,73.28768,boredom
231.399515,38.674742,27.481453,58.895409,13.222928,20.763205,12.209202,100.634215,105.360024,50.52057,53.51092,0.001763,0.0147,0.026302,0.026405,6.856497,4.819574,0.401152,1.096282,150,-16.106756,29.423415,50,-17.479437,770.006266,842.136821,37.010254,73.214362,neutral
547.386457,30.818086,89.252135,55.854319,6.496107,8.508098,49.6439,100.838818,98.307988,30.062556,79.485737,0.002895,0.017463,0.038274,0.044727,9.292818,6.366927,0.34638,4.640618,150,-24.321019,19.221419,50,-29.283433,1160.87608,1041.520139,41.097944,73.600831,sadness
558.934983,43.108601,56.872731,57.534288,72.10252,49.143323,55.987169,200.066424,201.399445,58.577671,58.034878,0.001244,0.010257,0.030488,0.031776,6.602817,3.987982,0.417875,2.082812,850,-3.882781,39.741897,950,-4.003678,933.589573,907.08676,28.513477,66.53705,anger
533.173321,40.279231,56.517976,54.070219,72.98137,34.632015,93.071815,193.31286,202.862812,63.490419,41.751949,0.001241,0.011208,0.030853,0.032756,6.179846,4.468414,0.399751,2.446271,1350,-4.653005,36.722493,1350,-5.036528,922.055608,891.095745,21.693211,70.161404,anger
414.626397,46.533211,31.594457,61.923618,19.026484,41.0453,51.910652,141.522189,146.461831,38.725328,63.992636,0.00136,0.009626,0.020214,0.020879,7.486201,4.673308,0.37896,7.715542,350,-12.483667,35.638878,350,-12.923312,513.551605,806.296223,36.039828,73.588544,fear
536.89974,43.193586,63.252305,51.222473,46.421883,70.321286,68.318507,177.889742,173.178398,63.857611,55.896491,0.001839,0.006514,0.021934,0.022853,6.849401,5.019694,0.429097,1.289712,350,-6.709837,38.195819,350,-6.760898,557.182908,799.574629,26.376498,66.32169,happiness
166.49848,26.946349,30.178251,41.37056,3.533314,5.788414,52.131098,88.965322,104.690061,48.43034,51.748105,0.002537,0.007961,0.018053,0.019097,12.208429,6.944293,0.396757,2.118994,150,-17.821214,28.766087,50,-18.765697,654.554218,833.95128,36.377109,71.941926,boredom
202.84376,37.327295,12.049061,51.131325,0.236846,0.048766,60.916238,89.236127,92.716018,23.508943,62.994619,0.001475,0.017451,0.023368,0.021447,6.729894,4.846735,0.444875,3.461209,150,-12.587462,33.373128,50,-13.023951,646.339382,907.651481,44.09142,69.560973,neutral
436.786644,31.142431,63.704045,48.866364,12.204211,22.27545,50.34231,102.066075,102.80593,29.622778,50.624608,0.002424,0.01567,0.028445,0.028703,9.782224,7.161139,0.421254,6.538869,150,-17.912662,30.56336,50,-19.692433,806.387464,850.202138,40.376657,73.182241,sadness
440.240671,36.584187,48.67441,45.072713,28.848316,39.179542,73.857073,187.582421,187.183935,54.878391,54.880425,0.001306,0.008696,0.023547,0.023437,5.655913,4.677197,0.417895,2.72685,350,-3.349684,38.502774,350,-3.377531,739.488741,890.151649,20.001529,65.454247,anger
899.770699,52.598968,36.594687,67.121625,15.89884,34.097891,54.388708,182.495457,188.421399,62.156052,62.870831,0.00144,0.009608,0.024241,0.027288,8.783589,5.29153,0.408351,7.646335,250,-9.829148,35.520756,250,-10.46044,529.155443,806.151277,39.494384,72.49354,fear
221.144,31.438038,24.073657,38.434755,9.607216,28.045815,55.614442,88.418591,98.101739,40.681555,51.919061,0.002339,0.013503,0.018563,0.022353,11.578188,6.653095,0.388069,6.709775,150,-18.348082,29.968729,50,-19.263375,496.392987,772.865606,41.311852,75.348997,boredom
148.812221,27.577389,13.047894,43.111598,10.294707,9.302843,50.670742,87.737715,90.987666,16.335645,53.496686,0.001561,0.009128,0.021489,0.023594,10.614786,5.479062,0.416572,2.729871,150,-16.134157,33.794802,50,-17.057754,518.805562,801.955475,41.840423,76.257279,neutral
645.224901,33.773356,66.282504,46.547367,10.653266,67.13968,54.031193,95.164547,92.129784,18.213307,50.816289,0.002677,0.010251,0.021219,0.023986,8.859214,7.194706,0.440935,1.309993,150,-15.094012,34.346191,50,-16.16308,427.065331,750.606841,39.21117,74.116064,neutral
505.209232,38.988487,48.141259,49.489005,57.159245,50.887755,76.212269,221.870931,218.313299,59.265119,54.814956,0.001029,0.006126,0.023993,0.025093,8.070754,5.140176,0.416754,2.255981,450,-5.129159,40.31628,350,-5.533513,528.13338,722.816653,22.088121,69.728072,anger
629.927069,35.646898,59.663499,49.716353,67.377453,38.172016,55.448714,236.982561,241.936905,65.141534,50.055063,0.000991,0.006068,0.021847,0.021565,6.273044,6.809864,0.3822,15.066072,450,-8.33797,39.563164,450,-9.723302,735.649104,846.974836,32.079305,73.632524,disgust
681.384654,30.103425,75.145189,35.096678,77.528983,56.720175,36.454052,359.52218,322.760245,104.849038,38.953104,0.00071,0.006117,0.028733,0.028394,7.043744,4.45897,0.381907,8.659994,350,-3.233492,36.370742,450,-3.492592,810.296954,887.882953,31.999195,69.559654,happiness
316.152788,27.247358,56.546482,36.527699,8.818643,45.315083,59.89889,169.085013,194.029624,60.654827,38.22159,0.001311,0.005382,0.02214,0.024587,9.570073,4.957044,0.445513,-3.682439,250,-9.405294,39.113704,950,-9.442848,597.323035,748.215434,35.397783,65.580909,boredom
602.27805,38.887869,36.099101,46.612613,6.778092,33.874972,62.491406,174.454074,182.072618,60.283238,54.326677,0.001345,0.010055,0.034251,0.029925,7.990333,7.198331,0.404955,9.419325,250,-12.787665,35.581541,250,-13.710792,600.073507,774.57946,36.972104,73.162245,neutral
207.078047,18.756506,14.747729,28.060561,5.692879,11.047764,51.256799,187.328299,163.303506,52.995195,69.869219,0.000429,0.011884,0.02913,0.031055,10.532183,7.253661,0.375538,10.354924,250,-14.259082,25.750331,250,-23.952501,1167.030067,984.279931,39.810945,64.442286,sadness
771.78756,32.233843,91.003782,36.834723,77.398927,64.721518,144.631279,313.777861,307.906108,101.838264,31.683307,0.000768,0.00447,0.02365,0.024763,4.961889,4.698965,0.411931,9.855703,1350,0.79864,41.447427,1450,1.277718,941.065665,921.313476,19.480415,68.35661,anger
502.437383,32.113082,50.489232,36.827053,54.539551,39.963257,83.373572,258.437484,252.746946,60.452113,44.770332,0.000806,0.006609,0.021219,0.023462,10.56215,7.853939,0.402822,11.899728,450,-9.098167,36.298208,450,-9.431542,677.062969,826.617304,24.203066,67.043187,disgust
